+-----------------+-------------+----------------+------------------------+
| Количество эпох | Размер окна | Норма обучения |    Суммарная ошибка    |
|       8000      |      8      |      0,05      |   1,5842540713572797   |
|       8000      |      8      |      0,1       |   0,3202758493322263   |
|       8000      |      8      |      0,15      |  0,023292173153002714  |
|       8000      |      8      |      0,2       |  0,005539514530171095  |
|       8000      |      8      |      0,25      |  0,003595056388904567  |
|       8000      |      8      |      0,3       | 0,0009819508730377214  |
|       8000      |      8      |      0,35      | 0,0008270590113762947  |
|       8000      |      8      |      0,4       | 0,0006636295808335126  |
|       8000      |      8      |      0,45      | 0,00018823466662086592 |
|       8000      |      8      |      0,5       | 0,00016221262234881507 |
|       8000      |      8      |      0,55      | 0,00022649847040104106 |
|       8000      |      8      |      0,6       | 0,00018307905389474454 |
|       8000      |      8      |      0,65      | 5,686992880547004e-05  |
|       8000      |      8      |      0,7       | 6,385189126032403e-05  |
|       8000      |      8      |      0,75      | 2,3631793798174155e-06 |
|       8000      |      8      |      0,8       | 1,023007425904673e-12  |
|       8000      |      8      |      0,85      |          nan           |
|       8000      |      8      |      0,9       |          nan           |
|       8000      |      8      |      0,95      |          nan           |
|       8000      |      8      |      1,0       |          nan           |
|       6000      |      2      |      0,05      |   3,318110616545201    |
|       6000      |      2      |      0,1       |   2,947966126376928    |
|       6000      |      2      |      0,15      |   2,5779150603549104   |
|       6000      |      2      |      0,2       |   2,3541919906602535   |
|       6000      |      2      |      0,25      |   2,292804606328826    |
|       6000      |      2      |      0,3       |   2,2567563930957397   |
|       6000      |      2      |      0,35      |   2,2014736208593675   |
|       6000      |      2      |      0,4       |   2,0995933165467684   |
|       6000      |      2      |      0,45      |   1,8463481311439092   |
|       6000      |      2      |      0,5       |   2,0126496628744355   |
|       6000      |      2      |      0,55      |   1,7579099592987506   |
|       6000      |      2      |      0,6       |   1,9283278653036824   |
|       6000      |      2      |      0,65      |   1,8438644245797342   |
|       6000      |      2      |      0,7       |   1,6802964689080693   |
|       6000      |      2      |      0,75      |   1,676380020794644    |
|       6000      |      2      |      0,8       |   1,8693917211581663   |
|       6000      |      2      |      0,85      |   1,7998741930621727   |
|       6000      |      2      |      0,9       |   1,8245486790518353   |
|       6000      |      2      |      0,95      |   1,701346526768136    |
|       6000      |      2      |      1,0       |   1,7609970096476553   |
|       6000      |      3      |      0,05      |   2,8690884242600925   |
|       6000      |      3      |      0,1       |   2,536287235726719    |
|       6000      |      3      |      0,15      |   2,159563518302943    |
|       6000      |      3      |      0,2       |   1,9479205414832685   |
|       6000      |      3      |      0,25      |   1,4160699828421308   |
|       6000      |      3      |      0,3       |   1,4841777294191547   |
|       6000      |      3      |      0,35      |   1,1460581881946132   |
|       6000      |      3      |      0,4       |   0,6877731031292179   |
|       6000      |      3      |      0,45      |   0,8290201172227015   |
|       6000      |      3      |      0,5       |   0,8069214365493474   |
|       6000      |      3      |      0,55      |   0,7853846338451622   |
|       6000      |      3      |      0,6       |   0,6800129168718853   |
|       6000      |      3      |      0,65      |   0,5902978303531902   |
|       6000      |      3      |      0,7       |  0,49502155845427637   |
|       6000      |      3      |      0,75      |   0,5990507330484673   |
|       6000      |      3      |      0,8       |   0,501204748214379    |
|       6000      |      3      |      0,85      |   0,4373719028601466   |
|       6000      |      3      |      0,9       |   0,3892085538256367   |
|       6000      |      3      |      0,95      |  0,42845715767629683   |
|       6000      |      3      |      1,0       |   0,528378967273694    |
|       6000      |      4      |      0,05      |   2,5325355261440694   |
|       6000      |      4      |      0,1       |   2,0565477825306755   |
|       6000      |      4      |      0,15      |   1,0769538643792262   |
|       6000      |      4      |      0,2       |   0,6434952033199656   |
|       6000      |      4      |      0,25      |   0,3604041517827021   |
|       6000      |      4      |      0,3       |   0,3080495595165173   |
|       6000      |      4      |      0,35      |   0,2455158495487093   |
|       6000      |      4      |      0,4       |  0,09212854284430365   |
|       6000      |      4      |      0,45      |  0,14253632765010288   |
|       6000      |      4      |      0,5       |  0,13367446723144988   |
|       6000      |      4      |      0,55      |  0,09584980751124003   |
|       6000      |      4      |      0,6       |  0,09679663193056436   |
|       6000      |      4      |      0,65      |  0,10605662985697624   |
|       6000      |      4      |      0,7       |  0,05987972070399032   |
|       6000      |      4      |      0,75      |  0,03336361372431636   |
|       6000      |      4      |      0,8       |  0,06549279949914356   |
|       6000      |      4      |      0,85      |  0,039927865251269797  |
|       6000      |      4      |      0,9       |  0,05481284074684652   |
|       6000      |      4      |      0,95      |  0,05452720389183343   |
|       6000      |      4      |      1,0       |  0,04828304297658923   |
|       6000      |      5      |      0,05      |   2,4680023297655773   |
|       6000      |      5      |      0,1       |   1,1614720953491295   |
|       6000      |      5      |      0,15      |   0,5087503288909917   |
|       6000      |      5      |      0,2       |  0,23361436178380282   |
|       6000      |      5      |      0,25      |  0,11957818174897236   |
|       6000      |      5      |      0,3       |   0,0449921110627433   |
|       6000      |      5      |      0,35      |  0,030945782712581145  |
|       6000      |      5      |      0,4       |  0,03948496688140016   |
|       6000      |      5      |      0,45      |  0,027257796108081534  |
|       6000      |      5      |      0,5       |  0,008010413141670784  |
|       6000      |      5      |      0,55      |  0,01194731319401922   |
|       6000      |      5      |      0,6       |  0,012738913077991866  |
|       6000      |      5      |      0,65      |  0,01164253950824867   |
|       6000      |      5      |      0,7       |   0,0115864096036202   |
|       6000      |      5      |      0,75      |  0,008432231207683334  |
|       6000      |      5      |      0,8       |  0,008393855029604404  |
|       6000      |      5      |      0,85      |  0,003759605923765688  |
|       6000      |      5      |      0,9       |  0,007406465629672039  |
|       6000      |      5      |      0,95      |  0,006466054573218446  |
|       6000      |      5      |      1,0       |  0,010715333603505657  |
|       6000      |      6      |      0,05      |   2,574292000216971    |
|       6000      |      6      |      0,1       |   0,6850980393346041   |
|       6000      |      6      |      0,15      |  0,27200918518276646   |
|       6000      |      6      |      0,2       |  0,05666312138897055   |
|       6000      |      6      |      0,25      |  0,037320689000424394  |
|       6000      |      6      |      0,3       |  0,03871553867851511   |
|       6000      |      6      |      0,35      |  0,013097512162760738  |
|       6000      |      6      |      0,4       |  0,009810446128565915  |
|       6000      |      6      |      0,45      |  0,003132319928043062  |
|       6000      |      6      |      0,5       | 0,0054828398503568515  |
|       6000      |      6      |      0,55      | 0,0021195608999105358  |
|       6000      |      6      |      0,6       |  0,003242116401561213  |
|       6000      |      6      |      0,65      | 0,0004872449225310992  |
|       6000      |      6      |      0,7       |  0,00251636006935507   |
|       6000      |      6      |      0,75      |  0,001494814886645127  |
|       6000      |      6      |      0,8       | 0,0009591304882731843  |
|       6000      |      6      |      0,85      | 0,0008566717924276552  |
|       6000      |      6      |      0,9       | 0,00019648094082547294 |
|       6000      |      6      |      0,95      | 4,525152322958896e-12  |
|       6000      |      6      |      1,0       |          nan           |
|       6000      |      7      |      0,05      |   2,1025998411187268   |
|       6000      |      7      |      0,1       |  0,37518300808077176   |
|       6000      |      7      |      0,15      |  0,15205470483089417   |
|       6000      |      7      |      0,2       |  0,09001571076567436   |
|       6000      |      7      |      0,25      |  0,017561694874013982  |
|       6000      |      7      |      0,3       |  0,010268331107141818  |
|       6000      |      7      |      0,35      |  0,007349412616843868  |
|       6000      |      7      |      0,4       |  0,004954666573569724  |
|       6000      |      7      |      0,45      | 0,0024927902608140253  |
|       6000      |      7      |      0,5       | 0,0027610565516639693  |
|       6000      |      7      |      0,55      | 0,0016354590774745352  |
|       6000      |      7      |      0,6       | 0,0015088979651206988  |
|       6000      |      7      |      0,65      |  0,002596307539775735  |
|       6000      |      7      |      0,7       |  0,001415164285581275  |
|       6000      |      7      |      0,75      | 0,0009630212995516289  |
|       6000      |      7      |      0,8       | 0,0016741232508716538  |
|       6000      |      7      |      0,85      |  0,03605225971711834   |
|       6000      |      7      |      0,9       |          nan           |
|       6000      |      7      |      0,95      |          nan           |
|       6000      |      7      |      1,0       |          nan           |
|       6000      |      8      |      0,05      |   1,2971388304167633   |
|       6000      |      8      |      0,1       |    1,12519218147832    |
|       6000      |      8      |      0,15      |  0,04681880105438044   |
|       6000      |      8      |      0,2       |  0,05641855464954208   |
|       6000      |      8      |      0,25      |  0,003876522217991926  |
|       6000      |      8      |      0,3       |  0,009457106168808056  |
|       6000      |      8      |      0,35      |  0,00999101540698684   |
|       6000      |      8      |      0,4       |  0,008343957031805115  |
|       6000      |      8      |      0,45      | 0,0037594209731500153  |
|       6000      |      8      |      0,5       | 0,0012932962457667715  |
|       6000      |      8      |      0,55      | 0,0020230063572622995  |
|       6000      |      8      |      0,6       | 0,0025327504488348745  |
|       6000      |      8      |      0,65      | 0,0008969454644114864  |
|       6000      |      8      |      0,7       | 0,0005692057107804884  |
|       6000      |      8      |      0,75      | 0,0001551100263497062  |
|       6000      |      8      |      0,8       | 5,793125338039452e-13  |
|       6000      |      8      |      0,85      |          nan           |
|       6000      |      8      |      0,9       |          nan           |
|       6000      |      8      |      0,95      |          nan           |
|       6000      |      8      |      1,0       |          nan           |
|       4000      |      2      |      0,05      |   3,2635538789562704   |
|       4000      |      2      |      0,1       |   2,970701258151677    |
|       4000      |      2      |      0,15      |   2,6793664543487528   |
|       4000      |      2      |      0,2       |   2,6294995089745834   |
|       4000      |      2      |      0,25      |   2,432674526116675    |
|       4000      |      2      |      0,3       |   2,339717106915666    |
|       4000      |      2      |      0,35      |   2,2836354219471615   |
|       4000      |      2      |      0,4       |   2,2278335424064357   |
|       4000      |      2      |      0,45      |   2,0887223171838305   |
|       4000      |      2      |      0,5       |   2,0903155749292024   |
|       4000      |      2      |      0,55      |   2,0225997865676315   |
|       4000      |      2      |      0,6       |   1,994948857462749    |
|       4000      |      2      |      0,65      |   1,9498102212031272   |
|       4000      |      2      |      0,7       |   2,055202686979429    |
|       4000      |      2      |      0,75      |   2,0184064717431984   |
|       4000      |      2      |      0,8       |   1,9825619569168678   |
|       4000      |      2      |      0,85      |   1,947622054481897    |
|       4000      |      2      |      0,9       |   1,9819029127231098   |
|       4000      |      2      |      0,95      |   1,9392801584527364   |
|       4000      |      2      |      1,0       |   1,9537368125806984   |
|       4000      |      3      |      0,05      |   3,077284644842225    |
|       4000      |      3      |      0,1       |   2,581361678246703    |
|       4000      |      3      |      0,15      |   2,354375825345545    |
|       4000      |      3      |      0,2       |   2,009304277041119    |
|       4000      |      3      |      0,25      |   1,9203430597149602   |
|       4000      |      3      |      0,3       |   1,5101206611743336   |
|       4000      |      3      |      0,35      |   1,4686086501785927   |
|       4000      |      3      |      0,4       |   1,4625611393500604   |
|       4000      |      3      |      0,45      |   1,3652011505510482   |
|       4000      |      3      |      0,5       |   1,536640721670159    |
|       4000      |      3      |      0,55      |   1,3179814417390372   |
|       4000      |      3      |      0,6       |   1,055681183778083    |
|       4000      |      3      |      0,65      |   1,226352254843062    |
|       4000      |      3      |      0,7       |   1,3312321485462868   |
|       4000      |      3      |      0,75      |   1,2538905034152081   |
|       4000      |      3      |      0,8       |   1,2321642391803018   |
|       4000      |      3      |      0,85      |   0,8638665301055976   |
|       4000      |      3      |      0,9       |   1,1187470070221412   |
|       4000      |      3      |      0,95      |   0,8328301252306475   |
|       4000      |      3      |      1,0       |   1,200464553227711    |
|       4000      |      4      |      0,05      |   3,036760659748883    |
|       4000      |      4      |      0,1       |    2,42346025675466    |
|       4000      |      4      |      0,15      |   1,3793328463053214   |
|       4000      |      4      |      0,2       |   1,4882425802182246   |
|       4000      |      4      |      0,25      |   1,2835989635989793   |
|       4000      |      4      |      0,3       |   0,8698589655812435   |
|       4000      |      4      |      0,35      |   0,723193879105556    |
|       4000      |      4      |      0,4       |   0,667264603565629    |
|       4000      |      4      |      0,45      |  0,44684669974580865   |
|       4000      |      4      |      0,5       |  0,47191242876401235   |
|       4000      |      4      |      0,55      |   0,3380189637798856   |
|       4000      |      4      |      0,6       |   0,4258660188759907   |
|       4000      |      4      |      0,65      |  0,43464333049983633   |
|       4000      |      4      |      0,7       |    0,37728639445983    |
|       4000      |      4      |      0,75      |   0,3667792198955242   |
|       4000      |      4      |      0,8       |  0,40982661424264794   |
|       4000      |      4      |      0,85      |  0,36505142663961976   |
|       4000      |      4      |      0,9       |   0,3458483439266676   |
|       4000      |      4      |      0,95      |  0,31241642304226047   |
|       4000      |      4      |      1,0       |   0,2571073446665458   |
|       4000      |      5      |      0,05      |   3,0211622365669037   |
|       4000      |      5      |      0,1       |   1,8074425880579232   |
|       4000      |      5      |      0,15      |   0,7992289552071846   |
|       4000      |      5      |      0,2       |   0,7788178370401156   |
|       4000      |      5      |      0,25      |   0,2918158946722796   |
|       4000      |      5      |      0,3       |  0,25894211259093486   |
|       4000      |      5      |      0,35      |  0,20518558795832503   |
|       4000      |      5      |      0,4       |   0,2204857612520439   |
|       4000      |      5      |      0,45      |  0,21526780673256457   |
|       4000      |      5      |      0,5       |   0,1871166103388206   |
|       4000      |      5      |      0,55      |  0,18793957756296284   |
|       4000      |      5      |      0,6       |  0,16468880328747373   |
|       4000      |      5      |      0,65      |   0,1323923610517288   |
|       4000      |      5      |      0,7       |  0,10144157870968366   |
|       4000      |      5      |      0,75      |  0,05601629210460021   |
|       4000      |      5      |      0,8       |  0,07015314864060017   |
|       4000      |      5      |      0,85      |  0,053619876059697556  |
|       4000      |      5      |      0,9       |  0,05871465333167347   |
|       4000      |      5      |      0,95      |  0,06947515438189356   |
|       4000      |      5      |      1,0       |   0,2432114713873906   |
|       4000      |      6      |      0,05      |   2,931475107680132    |
|       4000      |      6      |      0,1       |   1,6632979548195674   |
|       4000      |      6      |      0,15      |  0,37643940557480904   |
|       4000      |      6      |      0,2       |  0,49302950198107737   |
|       4000      |      6      |      0,25      |  0,32647849414751906   |
|       4000      |      6      |      0,3       |  0,06211429547026645   |
|       4000      |      6      |      0,35      |  0,059963027821056565  |
|       4000      |      6      |      0,4       |  0,040034173528348795  |
|       4000      |      6      |      0,45      |  0,037233130240388525  |
|       4000      |      6      |      0,5       |  0,04300251281051425   |
|       4000      |      6      |      0,55      |  0,08490932787658904   |
|       4000      |      6      |      0,6       |  0,02632905388313851   |
|       4000      |      6      |      0,65      |  0,041545008750812046  |
|       4000      |      6      |      0,7       |  0,019804404079028594  |
|       4000      |      6      |      0,75      |  0,03141274658582073   |
|       4000      |      6      |      0,8       |  0,029035543973158304  |
|       4000      |      6      |      0,85      |  0,02481221574639241   |
|       4000      |      6      |      0,9       |  0,004978023051891958  |
|       4000      |      6      |      0,95      | 4,703423290998001e-08  |
|       4000      |      6      |      1,0       |          nan           |
|       4000      |      7      |      0,05      |   3,045058155334484    |
|       4000      |      7      |      0,1       |   1,9289112980099155   |
|       4000      |      7      |      0,15      |   0,636020341845024    |
|       4000      |      7      |      0,2       |   0,3786594990839636   |
|       4000      |      7      |      0,25      |   0,1685598579160799   |
|       4000      |      7      |      0,3       |  0,24359499088257747   |
|       4000      |      7      |      0,35      |  0,05846449536049301   |
|       4000      |      7      |      0,4       |  0,09563865994715746   |
|       4000      |      7      |      0,45      |  0,04188382834113987   |
|       4000      |      7      |      0,5       |  0,03112498373054502   |
|       4000      |      7      |      0,55      |  0,037969837464254676  |
|       4000      |      7      |      0,6       |  0,02094076242239152   |
|       4000      |      7      |      0,65      |  0,017745300207376385  |
|       4000      |      7      |      0,7       |  0,009214088436045641  |
|       4000      |      7      |      0,75      |  0,02753453876576027   |
|       4000      |      7      |      0,8       |  0,03392374240713948   |
|       4000      |      7      |      0,85      |   0,2961479822454574   |
|       4000      |      7      |      0,9       |          nan           |
|       4000      |      7      |      0,95      |          nan           |
|       4000      |      7      |      1,0       |          nan           |
|       4000      |      8      |      0,05      |   1,9136204217293296   |
|       4000      |      8      |      0,1       |   0,8462989580498281   |
|       4000      |      8      |      0,15      |   0,8673034267315636   |
|       4000      |      8      |      0,2       |   0,3374313320011211   |
|       4000      |      8      |      0,25      |  0,10491780823230362   |
|       4000      |      8      |      0,3       |  0,10980078763830332   |
|       4000      |      8      |      0,35      |  0,04318743276488854   |
|       4000      |      8      |      0,4       |  0,037039074154427046  |
|       4000      |      8      |      0,45      |  0,04825074052291361   |
|       4000      |      8      |      0,5       |  0,033643696386193966  |
|       4000      |      8      |      0,55      |  0,042288284785489766  |
|       4000      |      8      |      0,6       |  0,04218775388519586   |
|       4000      |      8      |      0,65      |  0,02042139067986617   |
|       4000      |      8      |      0,7       |  0,04208596367897323   |
|       4000      |      8      |      0,75      |  0,003045192741961847  |
|       4000      |      8      |      0,8       | 1,1209386712318647e-13 |
|       4000      |      8      |      0,85      |          nan           |
|       4000      |      8      |      0,9       |          nan           |
|       4000      |      8      |      0,95      |          nan           |
|       4000      |      8      |      1,0       |          nan           |
|       2000      |      2      |      0,05      |   3,3071974376768707   |
|       2000      |      2      |      0,1       |   3,026578847532742    |
|       2000      |      2      |      0,15      |   2,8187805795030774   |
|       2000      |      2      |      0,2       |   2,635484032218432    |
|       2000      |      2      |      0,25      |   2,4898270599711276   |
|       2000      |      2      |      0,3       |   2,472070448375769    |
|       2000      |      2      |      0,35      |   2,279731481827892    |
|       2000      |      2      |      0,4       |   2,314813207737434    |
|       2000      |      2      |      0,45      |   2,1713653433577553   |
|       2000      |      2      |      0,5       |   2,265281909645275    |
|       2000      |      2      |      0,55      |   2,175208674542032    |
|       2000      |      2      |      0,6       |   2,059585819053117    |
|       2000      |      2      |      0,65      |   2,180613676552922    |
|       2000      |      2      |      0,7       |   2,0727503299790477   |
|       2000      |      2      |      0,75      |   2,031516501954902    |
|       2000      |      2      |      0,8       |   2,086031608548571    |
|       2000      |      2      |      0,85      |   2,0497757503053284   |
|       2000      |      2      |      0,9       |   1,9799787247510658   |
|       2000      |      2      |      0,95      |   1,9778970090797294   |
|       2000      |      2      |      1,0       |   2,064776363416616    |
|       2000      |      3      |      0,05      |   3,0312255470107825   |
|       2000      |      3      |      0,1       |   3,0027058128149107   |
|       2000      |      3      |      0,15      |   2,5471732262203917   |
|       2000      |      3      |      0,2       |    2,53987713886196    |
|       2000      |      3      |      0,25      |   2,290987791019795    |
|       2000      |      3      |      0,3       |   2,2325843417764673   |
|       2000      |      3      |      0,35      |   1,8462519402038131   |
|       2000      |      3      |      0,4       |   2,028696796673702    |
|       2000      |      3      |      0,45      |   2,083336552822874    |
|       2000      |      3      |      0,5       |   1,8329852519356087   |
|       2000      |      3      |      0,55      |   1,8587499647169172   |
|       2000      |      3      |      0,6       |   1,769958242369123    |
|       2000      |      3      |      0,65      |   1,6765786576673962   |
|       2000      |      3      |      0,7       |   1,8358327958391794   |
|       2000      |      3      |      0,75      |   1,9716310536939439   |
|       2000      |      3      |      0,8       |   1,9321695407505004   |
|       2000      |      3      |      0,85      |   1,7795604370482367   |
|       2000      |      3      |      0,9       |   1,7139506568355063   |
|       2000      |      3      |      0,95      |   1,8818592002883046   |
|       2000      |      3      |      1,0       |   1,5924910263229168   |
|       2000      |      4      |      0,05      |   3,0421709328880047   |
|       2000      |      4      |      0,1       |   2,705054018725776    |
|       2000      |      4      |      0,15      |   2,4900230147730444   |
|       2000      |      4      |      0,2       |   2,2192110370379674   |
|       2000      |      4      |      0,25      |   1,885183951238991    |
|       2000      |      4      |      0,3       |   1,6164018009385397   |
|       2000      |      4      |      0,35      |   1,7519420286067873   |
|       2000      |      4      |      0,4       |   1,622049432090278    |
|       2000      |      4      |      0,45      |   1,214959267352866    |
|       2000      |      4      |      0,5       |   1,4641753827076616   |
|       2000      |      4      |      0,55      |   1,5710538097531257   |
|       2000      |      4      |      0,6       |   1,4112235216966922   |
|       2000      |      4      |      0,65      |   1,313968517333057    |
|       2000      |      4      |      0,7       |   1,3947243720065337   |
|       2000      |      4      |      0,75      |   1,2704827730090353   |
|       2000      |      4      |      0,8       |   1,2544667081101766   |
|       2000      |      4      |      0,85      |   0,9887186165455055   |
|       2000      |      4      |      0,9       |   1,1861583933268385   |
|       2000      |      4      |      0,95      |   1,140183648651662    |
|       2000      |      4      |      1,0       |   1,2412450996445443   |
|       2000      |      5      |      0,05      |   3,001464901820373    |
|       2000      |      5      |      0,1       |   2,571419844123791    |
|       2000      |      5      |      0,15      |   1,7873472053270245   |
|       2000      |      5      |      0,2       |   2,0422586797801396   |
|       2000      |      5      |      0,25      |   1,4532628581921512   |
|       2000      |      5      |      0,3       |   1,2947627534412338   |
|       2000      |      5      |      0,35      |   1,3022223994778857   |
|       2000      |      5      |      0,4       |   0,5752743024711311   |
|       2000      |      5      |      0,45      |   0,701314241767349    |
|       2000      |      5      |      0,5       |   1,2027898868992715   |
|       2000      |      5      |      0,55      |  0,31349012267208937   |
|       2000      |      5      |      0,6       |   0,7683913003319222   |
|       2000      |      5      |      0,65      |   0,7493355090197571   |
|       2000      |      5      |      0,7       |   0,7589940968237961   |
|       2000      |      5      |      0,75      |   0,581205532700379    |
|       2000      |      5      |      0,8       |   0,9039685670529202   |
|       2000      |      5      |      0,85      |   0,6319125699093586   |
|       2000      |      5      |      0,9       |   0,6218465157486971   |
|       2000      |      5      |      0,95      |   0,8347034777454418   |
|       2000      |      5      |      1,0       |   1,0782919711021912   |
|       2000      |      6      |      0,05      |   2,8780859842722415   |
|       2000      |      6      |      0,1       |   1,3830879459808039   |
|       2000      |      6      |      0,15      |   1,9475994476611143   |
|       2000      |      6      |      0,2       |   1,7302181887597237   |
|       2000      |      6      |      0,25      |   0,9547528596882433   |
|       2000      |      6      |      0,3       |   0,9857358119222311   |
|       2000      |      6      |      0,35      |   0,7093774918977676   |
|       2000      |      6      |      0,4       |   0,4572804556098343   |
|       2000      |      6      |      0,45      |   0,5749900983820883   |
|       2000      |      6      |      0,5       |   0,2748546061936384   |
|       2000      |      6      |      0,55      |   0,7572471710991744   |
|       2000      |      6      |      0,6       |  0,24994406162136895   |
|       2000      |      6      |      0,65      |   0,6371124025086099   |
|       2000      |      6      |      0,7       |   0,5446858144204226   |
|       2000      |      6      |      0,75      |   0,5479064811028721   |
|       2000      |      6      |      0,8       |   0,4802120689782227   |
|       2000      |      6      |      0,85      |   0,1773869984210801   |
|       2000      |      6      |      0,9       |  0,27544657507432513   |
|       2000      |      6      |      0,95      |  0,000429000375737004  |
|       2000      |      6      |      1,0       |          nan           |
|       2000      |      7      |      0,05      |   3,2426663506239946   |
|       2000      |      7      |      0,1       |   1,3537331537539552   |
|       2000      |      7      |      0,15      |   2,4431732681305545   |
|       2000      |      7      |      0,2       |   1,6397725458722552   |
|       2000      |      7      |      0,25      |   0,8114711489963677   |
|       2000      |      7      |      0,3       |   0,7201260189088423   |
|       2000      |      7      |      0,35      |   0,5225361592842923   |
|       2000      |      7      |      0,4       |   0,9280634823587347   |
|       2000      |      7      |      0,45      |  0,20403369460594156   |
|       2000      |      7      |      0,5       |   0,7251533174836009   |
|       2000      |      7      |      0,55      |  0,46602978076571944   |
|       2000      |      7      |      0,6       |   0,574659499870189    |
|       2000      |      7      |      0,65      |   0,7453638964932976   |
|       2000      |      7      |      0,7       |   0,261861836641473    |
|       2000      |      7      |      0,75      |   0,432850284922444    |
|       2000      |      7      |      0,8       |   0,5284223570968292   |
|       2000      |      7      |      0,85      |   1,7359188615812555   |
|       2000      |      7      |      0,9       |          inf           |
|       2000      |      7      |      0,95      |          nan           |
|       2000      |      7      |      1,0       |          nan           |
|       2000      |      8      |      0,05      |   3,115104135174837    |
|       2000      |      8      |      0,1       |   1,4939326829266464   |
|       2000      |      8      |      0,15      |   0,9649038743054056   |
|       2000      |      8      |      0,2       |   0,3718414301620187   |
|       2000      |      8      |      0,25      |   0,9141091043499742   |
|       2000      |      8      |      0,3       |   0,9088004491666534   |
|       2000      |      8      |      0,35      |   0,2789376569431098   |
|       2000      |      8      |      0,4       |  0,35520436646030806   |
|       2000      |      8      |      0,45      |   0,7249579535873347   |
|       2000      |      8      |      0,5       |  0,06867006468971945   |
|       2000      |      8      |      0,55      |   0,6037873802503576   |
|       2000      |      8      |      0,6       |  0,42643122204629175   |
|       2000      |      8      |      0,65      |  0,48198592533283713   |
|       2000      |      8      |      0,7       |   0,786150431263521    |
|       2000      |      8      |      0,75      |  0,18286049469256896   |
|       2000      |      8      |      0,8       | 1,287123243023409e-07  |
|       2000      |      8      |      0,85      |          nan           |
|       2000      |      8      |      0,9       |          nan           |
|       2000      |      8      |      0,95      |          nan           |
|       2000      |      8      |      1,0       |          nan           |
+-----------------+-------------+----------------+------------------------+
