+-----------------+-------------+----------------+------------------+
| Количество эпох | Размер окна | Норма обучения | Суммарная ошибка |
|       4000      |      7      |      0.45      |      0.1116      |
|       4000      |      7      |      0.5       |      0.0478      |
|       4000      |      7      |      0.55      |      0.0165      |
|       4000      |      7      |      0.6       |      0.0259      |
|       4000      |      7      |      0.65      |      0.0372      |
|       4000      |      7      |      0.7       |      0.0171      |
|       4000      |      7      |      0.75      |      0.0145      |
|       4000      |      7      |      0.8       |      0.0298      |
|       4000      |      7      |      0.85      |      0.2979      |
|       4000      |      7      |      0.9       |       nan        |
|       4000      |      7      |      0.95      |       nan        |
|       4000      |      8      |      0.05      |      2.4582      |
|       4000      |      8      |      0.1       |      0.9945      |
|       4000      |      8      |      0.15      |      1.3348      |
|       4000      |      8      |      0.2       |      0.3928      |
|       4000      |      8      |      0.25      |      0.3401      |
|       4000      |      8      |      0.3       |      0.1534      |
|       4000      |      8      |      0.35      |      0.1312      |
|       4000      |      8      |      0.4       |      0.0858      |
|       4000      |      8      |      0.45      |      0.0296      |
|       4000      |      8      |      0.5       |      0.0509      |
|       4000      |      8      |      0.55      |      0.0629      |
|       4000      |      8      |      0.6       |      0.0587      |
|       4000      |      8      |      0.65      |      0.0375      |
|       4000      |      8      |      0.7       |      0.0188      |
|       4000      |      8      |      0.75      |      0.0114      |
|       4000      |      8      |      0.8       |       0.0        |
|       4000      |      8      |      0.85      |       nan        |
|       4000      |      8      |      0.9       |       nan        |
|       4000      |      8      |      0.95      |       nan        |
|       2000      |      2      |      0.05      |      3.3083      |
|       2000      |      2      |      0.1       |      2.9781      |
|       2000      |      2      |      0.15      |      2.8455      |
|       2000      |      2      |      0.2       |      2.6733      |
|       2000      |      2      |      0.25      |      2.4279      |
|       2000      |      2      |      0.3       |      2.4583      |
|       2000      |      2      |      0.35      |      2.3837      |
|       2000      |      2      |      0.4       |      2.2586      |
|       2000      |      2      |      0.45      |      2.2476      |
|       2000      |      2      |      0.5       |      2.2347      |
|       2000      |      2      |      0.55      |      2.159       |
|       2000      |      2      |      0.6       |      2.2233      |
|       2000      |      2      |      0.65      |      2.1407      |
|       2000      |      2      |      0.7       |      2.0482      |
|       2000      |      2      |      0.75      |      2.1114      |
|       2000      |      2      |      0.8       |      2.0775      |
|       2000      |      2      |      0.85      |      2.1201      |
|       2000      |      2      |      0.9       |      2.0749      |
|       2000      |      2      |      0.95      |      2.0436      |
|       2000      |      3      |      0.05      |      3.211       |
|       2000      |      3      |      0.1       |      2.7588      |
|       2000      |      3      |      0.15      |      2.5535      |
|       2000      |      3      |      0.2       |      2.5217      |
|       2000      |      3      |      0.25      |      2.117       |
|       2000      |      3      |      0.3       |      2.3143      |
|       2000      |      3      |      0.35      |      1.791       |
|       2000      |      3      |      0.4       |      1.9787      |
|       2000      |      3      |      0.45      |      2.0333      |
|       2000      |      3      |      0.5       |      2.0122      |
|       2000      |      3      |      0.55      |      1.6686      |
|       2000      |      3      |      0.6       |      1.9724      |
|       2000      |      3      |      0.65      |      1.9031      |
|       2000      |      3      |      0.7       |      1.9194      |
|       2000      |      3      |      0.75      |      1.5708      |
|       2000      |      3      |      0.8       |      1.7487      |
|       2000      |      3      |      0.85      |      1.8206      |
|       2000      |      3      |      0.9       |      1.7205      |
|       2000      |      3      |      0.95      |      1.8085      |
|       2000      |      4      |      0.05      |      2.961       |
|       2000      |      4      |      0.1       |      2.5891      |
|       2000      |      4      |      0.15      |      2.1707      |
|       2000      |      4      |      0.2       |      1.9952      |
|       2000      |      4      |      0.25      |      1.4157      |
|       2000      |      4      |      0.3       |      1.8152      |
|       2000      |      4      |      0.35      |      1.4424      |
|       2000      |      4      |      0.4       |      1.2938      |
|       2000      |      4      |      0.45      |      1.3491      |
|       2000      |      4      |      0.5       |      1.2788      |
|       2000      |      4      |      0.55      |      1.2604      |
|       2000      |      4      |      0.6       |      1.3094      |
|       2000      |      4      |      0.65      |      1.4519      |
|       2000      |      4      |      0.7       |      1.6034      |
|       2000      |      4      |      0.75      |      1.4865      |
|       2000      |      4      |      0.8       |      1.3401      |
|       2000      |      4      |      0.85      |      1.248       |
|       2000      |      4      |      0.9       |      1.2079      |
|       2000      |      4      |      0.95      |      0.9603      |
|       2000      |      5      |      0.05      |      3.0421      |
|       2000      |      5      |      0.1       |       2.41       |
|       2000      |      5      |      0.15      |      2.1314      |
|       2000      |      5      |      0.2       |      1.6561      |
|       2000      |      5      |      0.25      |      1.0235      |
|       2000      |      5      |      0.3       |      1.553       |
|       2000      |      5      |      0.35      |      1.0475      |
|       2000      |      5      |      0.4       |      1.0648      |
|       2000      |      5      |      0.45      |      1.3591      |
|       2000      |      5      |      0.5       |      1.0915      |
|       2000      |      5      |      0.55      |      0.7124      |
|       2000      |      5      |      0.6       |      0.5593      |
|       2000      |      5      |      0.65      |      0.8431      |
|       2000      |      5      |      0.7       |      0.9691      |
|       2000      |      5      |      0.75      |      0.6138      |
|       2000      |      5      |      0.8       |      0.756       |
|       2000      |      5      |      0.85      |      0.9158      |
|       2000      |      5      |      0.9       |      0.881       |
|       2000      |      5      |      0.95      |      0.7278      |
|       2000      |      6      |      0.05      |      2.5527      |
|       2000      |      6      |      0.1       |      1.4626      |
|       2000      |      6      |      0.15      |      1.3416      |
|       2000      |      6      |      0.2       |      1.2286      |
|       2000      |      6      |      0.25      |      1.3581      |
|       2000      |      6      |      0.3       |      1.0055      |
|       2000      |      6      |      0.35      |      0.6996      |
|       2000      |      6      |      0.4       |      1.2884      |
|       2000      |      6      |      0.45      |      0.6493      |
|       2000      |      6      |      0.5       |      0.6926      |
|       2000      |      6      |      0.55      |      0.6298      |
|       2000      |      6      |      0.6       |      0.8396      |
|       2000      |      6      |      0.65      |      0.6177      |
|       2000      |      6      |      0.7       |      0.2707      |
|       2000      |      6      |      0.75      |      0.4296      |
|       2000      |      6      |      0.8       |      0.294       |
|       2000      |      6      |      0.85      |      0.7365      |
|       2000      |      6      |      0.9       |      0.3817      |
|       2000      |      6      |      0.95      |      0.0004      |
|       2000      |      7      |      0.05      |      3.2501      |
|       2000      |      7      |      0.1       |      1.444       |
|       2000      |      7      |      0.15      |       0.85       |
|       2000      |      7      |      0.2       |      1.3819      |
|       2000      |      7      |      0.25      |      1.3504      |
|       2000      |      7      |      0.3       |      0.9096      |
|       2000      |      7      |      0.35      |      1.2667      |
|       2000      |      7      |      0.4       |      0.7447      |
|       2000      |      7      |      0.45      |      0.2867      |
|       2000      |      7      |      0.5       |      0.7977      |
|       2000      |      7      |      0.55      |      0.6315      |
|       2000      |      7      |      0.6       |      0.5532      |
|       2000      |      7      |      0.65      |      0.2867      |
|       2000      |      7      |      0.7       |      0.3833      |
|       2000      |      7      |      0.75      |      0.8907      |
|       2000      |      7      |      0.8       |      0.3246      |
|       2000      |      7      |      0.85      |      1.1782      |
|       2000      |      7      |      0.9       |       inf        |
|       2000      |      7      |      0.95      |       nan        |
|       2000      |      8      |      0.05      |      3.2725      |
|       2000      |      8      |      0.1       |      2.5924      |
|       2000      |      8      |      0.15      |      1.6359      |
|       2000      |      8      |      0.2       |      1.566       |
|       2000      |      8      |      0.25      |      0.6771      |
|       2000      |      8      |      0.3       |      0.6538      |
|       2000      |      8      |      0.35      |      0.8219      |
|       2000      |      8      |      0.4       |      0.5382      |
|       2000      |      8      |      0.45      |      0.8103      |
|       2000      |      8      |      0.5       |      0.8773      |
|       2000      |      8      |      0.55      |      0.5318      |
|       2000      |      8      |      0.6       |      0.5082      |
|       2000      |      8      |      0.65      |      0.7877      |
|       2000      |      8      |      0.7       |      0.5335      |
|       2000      |      8      |      0.75      |      0.1713      |
|       2000      |      8      |      0.8       |       0.0        |
|       2000      |      8      |      0.85      |       nan        |
|       2000      |      8      |      0.9       |       nan        |
|       2000      |      8      |      0.95      |       nan        |
+-----------------+-------------+----------------+------------------+
